"GeneID","Symbol","Name","Control","LPS0111B5","LPSO55","induction score","PSORT","PROTCOMP","Symbol","","IFN/kB","Domain","","tag","annotation","Priority","","Domain"
"GeneID:73430","1700049G17Rik","RIKEN cDNA 1700049G17 gene","0.94","0.17","0.18","0.18085106382978725","nucl","nucl","1700049G17Rik","","","","","","","","","zf-C2H2,zf-C2H2,zf-C2H2,zf-C2H2,zf-C2H2,zf-C2H2,zf-C2H2,zf-C2H2,zf-C2H2,zf-C2H2,zf-C2H2,zf-C2H2,zf-C2H2,zf-C2H2,zf-C2H2,zf-C2H2,zf-C2H2,zf-C2H2,zf-C2H2,zf-C2H2,zf-C2H2,zf-C2H2_jaz,zf-C2H2_jaz,zf-C2H2_jaz,zf-C2H2_jaz,zf-C2H2_jaz,zf-C2H2_jaz,zf-C2H2_jaz,zf-C2H2_jaz,zf-C2H2_jaz,zf-C2H2_jaz,zf-C2H2_jaz,zf-C2H2_jaz,zf-C2H2_jaz,zf-C2H2_jaz,zf-C2H2_jaz,zf-C2H2_jaz,zf-C2H2_jaz,zf-C2H2_jaz,zf-C2H2_jaz,zf-C2H2_jaz,CxxC_CxxC_SSSS,CxxC_CxxC_SSSS,CxxC_CxxC_SSSS,CxxC_CxxC_SSSS,CxxC_CxxC_SSSS,CxxC_CxxC_SSSS,CxxC_CxxC_SSSS,CxxC_CxxC_SSSS,CxxC_CxxC_SSSS,CxxC_CxxC_SSSS,CxxC_CxxC_SSSS,CxxC_CxxC_SSSS,CxxC_CxxC_SSSS,CxxC_CxxC_SSSS,CxxC_CxxC_SSSS,CxxC_CxxC_SSSS,Zn_Tnp_IS1595,Zn_Tnp_IS1595,Zn_Tnp_IS1595,Zn_Tnp_IS1595,Zn_Tnp_IS1595,Zn_Tnp_IS1595,Zn_Tnp_IS1595,Zn_Tnp_IS1595,Zn_Tnp_IS1595,Zn_Tnp_IS1595,Zn_Tnp_IS1595,Zn_Tnp_IS1595,Zn_Tnp_IS1595,Zn_Tnp_IS1595,Zn_Tnp_IS1595,Zn_Tnp_IS1595,Zn_Tnp_IS1595,C1_1,C1_1,C1_1,C1_1,C1_1,C1_1,C1_1,C1_1,C1_1,C1_1,C1_1,C1_1,C1_1,C1_1,C1_1,C1_1,C1_1,C1_1,C1_1,NifU_N,NifU_N,NifU_N,zf-CHY,zf-CHY,zf-CHY,zf-CHY,zf-CHY,zf-CHY,zf-CHY,zf-CHY,zf-CHY,zf-CHY,zf-CHY,zf-CHY,zf-met,zf-met,zf-met,zf-met,zf-met,zf-met,zf-met,zf-met,zf-met,zf-met,C1_4,C1_4,C1_4,C1_4,C1_4,C1_4,C1_4,C1_4,C1_4,C1_4,C1_4,C1_4,C1_4,C1_4,C1_4,C1_4,C1_4,C1_4,zf-BED,zf-BED,zf-BED,zf-BED,zf-BED,zf-BED,zf-BED,zf-BED,zf-BED,zf-BED,zf-BED,zf-BED,zf-BED,zf-BED,zf-BED,DUF3354,DUF3354,DUF3354,DUF3354,DUF3354,BolA,BolA,BolA,BolA,BolA,BolA,BolA,BolA,GATA,GATA,GATA,GATA,GATA,GATA,GATA,GATA,GATA,GATA,GATA,GATA,GATA,GATA,GATA"
"GeneID:73419","1700052N19Rik","RIKEN cDNA 1700052N19 gene","8.61","2.42","2.51","0.281068524970964","cyto","extr","1700052N19Rik","","","","","","","","","DUF89"
"GeneID:73420","1700054N08Rik","RIKEN cDNA 1700054N08 gene","7.06","0.64","0.57","0.0906515580736544","nucl","cyto","1700054N08Rik","","","","","","","","",""
"GeneID:73458","1700055N04Rik","RIKEN cDNA 1700055N04 gene","0.2","0.15","0.12","0.7499999999999999","cyto","E.R.","1700055N04Rik","","","","","","","","","Aldedh,LuxC"
"GeneID:73363","1700056E22Rik","RIKEN cDNA 1700056E22 gene","0.32","0.09","0.08","0.28125","mito","nucl","1700056E22Rik","","","","","","","","",""
"GeneID:78625","1700061G19Rik","RIKEN cDNA 1700061G19 gene","0.17","0.08","0.16","0.47058823529411764","cyto","cyto","1700061G19Rik","","","","","","","","","AMP-binding"
"GeneID:73467","1700066M21Rik","RIKEN cDNA 1700066M21 gene","2.64","0.89","0.68","0.3371212121212121","extr","extr","1700066M21Rik","","","","","","","","","UPF0565"
"GeneID:73453","1700067K01Rik","RIKEN cDNA 1700067K01 gene","0.32","0.06","0.06","0.1875","cyto_nucl","cyto","1700067K01Rik","","","","","","","","","DUF3314,TrmB"
"GeneID:76719","1700081L11Rik","RIKEN cDNA 1700081L11 gene","28.3","19.82","19.42","0.7003533568904594","nucl","nucl","1700081L11Rik","","","","","","","","",""
"GeneID:27660","1700088E04Rik","RIKEN cDNA 1700088E04 gene","15.51","11.23","9.2","0.7240490006447453","nucl","nucl","1700088E04Rik","","","","","","","","","UPF0193,Smg4_UPF3"
"GeneID:74307","1700092M07Rik","RIKEN cDNA 1700092M07 gene","0.3","0.19","0.16","0.6333333333333334","nucl","nucl","1700092M07Rik","","","","","","","","",""
"GeneID:73545","1700094D03Rik","RIKEN cDNA 1700094D03 gene","5.81","2.32","1.94","0.3993115318416523","cyto","cyto","1700094D03Rik","","","","","","","","","IcmL,NPR1_like_C"
"GeneID:112418","1700102P08Rik","RIKEN cDNA 1700102P08 gene","0.13","0.07","0.09","0.5384615384615385","nucl","nucl","1700102P08Rik","","","","","","","","",""
"GeneID:73582","1700106N22Rik","RIKEN cDNA 1700106N22 gene","3.19","2.27","2.27","0.7115987460815048","cyto","mito","1700106N22Rik","","","","","","","","","Methyltransf_16,Methyltransf_11,Methyltransf_12,Methyltransf_18"
"GeneID:77036","1700109H08Rik","RIKEN cDNA 1700109H08 gene","1.35","1.16","1.11","0.8592592592592592","extr","pero","1700109H08Rik","","","","","","","","","efhand,efhand"
"GeneID:76633","1700112E06Rik","RIKEN cDNA 1700112E06 gene","1.85","1.13","1.55","0.6108108108108107","cyto","pero","1700112E06Rik","","","LRR","","","","4.0","","LRR_4,LRR_4,LRR_4,LRR_4,LRR_1,LRR_1,LRR_1"
"GeneID:73635","1700113I22Rik","RIKEN cDNA 1700113I22 gene","3.38","1.91","1.87","0.5650887573964497","nucl","cyto","1700113I22Rik","","","","","","","","","CS"
"GeneID:641387","1700120B22Rik","RIKEN cDNA 1700120B22 gene","5.14","3.26","3.94","0.6342412451361867","nucl","cyto","1700120B22Rik","","","","","","","","",""
"GeneID:622554","1700123I01Rik","RIKEN cDNA 1700123I01 gene","0.08","0.14","0.04","1.7500000000000002","cyto","mito","1700123I01Rik","","","","","","","","",""
"GeneID:58248","1700123O20Rik","RIKEN cDNA 1700123O20 gene","31.61","18.51","19.43","0.5855741853843721","extr","nucl","1700123O20Rik","","","","","","","","","Beta-TrCP_D,Beta-TrCP_D"
"GeneID:69038","1810006K21Rik","RIKEN cDNA 1810006K21 gene","143.74","93.94","99.06","0.653541115903715","extr,plas","plas","1810006K21Rik","","","","","","","","","UPF0197,UPF0233"
"GeneID:108707","1810008A18Rik","RIKEN cDNA 1810008A18 gene","15.85","12.67","12.01","0.7993690851735016","mito","cyto","1810008A18Rik","","","","","","","","",""
"GeneID:66276","1810009A15Rik","RIKEN cDNA 1810009A15 gene","43.32","22.76","22.49","0.5253924284395198","nucl","nucl","1810009A15Rik","","","","","","","","","DUF2156"
"GeneID:69066","1810010H24Rik","RIKEN cDNA 1810010H24 gene","0.64","0.13","0.3","0.203125","nucl","mito","1810010H24Rik","","","","","","","","","NTR,RRF_GI"
"GeneID:69069","1810011H11Rik","RIKEN cDNA 1810011H11 gene","32.69","7.6","7.03","0.23248699908228818","plas","plas","1810011H11Rik","","","","","","","","",""
"GeneID:66274","1810012P15Rik","RIKEN cDNA 1810012P15 gene","5.06","2.02","2.06","0.39920948616600793","cyto","mito","1810012P15Rik","","","","","","","","","Complex1_LYR,E1_dh,Methyltransf_PK,TyeA,TyeA,DUF1320,DUF1320"
"GeneID:66278","1810013D10Rik","RIKEN cDNA 1810013D10 gene","35.32","12.81","13.44","0.3626840317100793","mito","mito","1810013D10Rik","","","","","","","","",""
"GeneID:69053","1810013L24Rik","RIKEN cDNA 1810013L24 gene","44.29","44.44","45.28","1.0033867690223526","nucl","nucl","1810013L24Rik","","","","","","","","","DUF1234,DUF1234"
"GeneID:69064","1810014F10Rik","RIKEN cDNA 1810014F10 gene","8.57","5.31","5.14","0.6196032672112018","cyto","cyto","1810014F10Rik","","","","","","","","","RbsD_FucU"
"GeneID:66273","1810020D17Rik","RIKEN cDNA 1810020D17 gene","9.47","6.26","5.69","0.6610348468848997","extr,mito","cyto,extr,mito","1810020D17Rik","","","","","","","","","DUF498,UPF0180,Indigoidine_A"
"GeneID:69126","1810022K09Rik","RIKEN cDNA 1810022K09 gene","12.12","15.18","14.7","1.2524752475247525","nucl","mito","1810022K09Rik","","","","","","","","","Phage_rep_O"
"GeneID:69773","1810026J23Rik","RIKEN cDNA 1810026J23 gene","10.99","4.76","4.79","0.4331210191082802","mito","golg","1810026J23Rik","","","","","","","","","DUF2366"
"GeneID:69186","1810027O10Rik","RIKEN cDNA 1810027O10 gene","134.41","87.94","91.1","0.6542667956253255","mito","plas","1810027O10Rik","","","","","","","","","DUF423"
"GeneID:66282","1810029B16Rik","RIKEN cDNA 1810029B16 gene","6.79","23.03","24.09","3.3917525773195876","nucl","cyto","1810029B16Rik","","","","","","","","","DUF2962,CENP-X,DUF1910,Kri1"
"GeneID:66291","1810030N24Rik","RIKEN cDNA 1810030N24 gene","17.11","11.76","12.51","0.6873173582700175","cyto","plas","1810030N24Rik","","","","","","","","",""
"GeneID:69155","1810030O07Rik","RIKEN cDNA 1810030O07 gene","24.38","14.08","13.54","0.5775225594749795","cyto","cyto","1810030O07Rik","","","","","","","","",""
"GeneID:69171","1810031K17Rik","RIKEN cDNA 1810031K17 gene","74.08","42.83","42.63","0.578158747300216","extr","plas","1810031K17Rik","","","","","","","","","Cyclin,Cyclin_N"
"GeneID:69189","1810033B17Rik","RIKEN cDNA 1810033B17 gene","0.58","0.7","0.69","1.206896551724138","plas","plas","1810033B17Rik","","","","","","","","","Lectin_N,Lectin_N,Laminin_II,Sec8_exocyst,Sec8_exocyst,TPR_MLP1_2,TPR_MLP1_2,DUF1664,Spc7,Transposase_30,Cast,NPV_P10,NPV_P10,Baculo_PEP_C,FlaC_arch,FlaC_arch"
"GeneID:380773","1810035L17Rik","RIKEN cDNA 1810035L17 gene","61.01","53.04","54.84","0.8693656777577446","mito","cyto","1810035L17Rik","","","","","","","","","RRM_1,RRM_1,MPPN"
"GeneID:67704","1810037I17Rik","RIKEN cDNA 1810037I17 gene","70.61","60.61","58.67","0.858377000424869","cyto","plas","1810037I17Rik","","","","","","","","",""
"GeneID:67884","1810043G02Rik","RIKEN cDNA 1810043G02 gene","9.39","3.93","3.93","0.4185303514376997","mito","cyto","1810043G02Rik","","","LRR","","","","4.0","","LRR_4,LRR_4,LRR_4,LRR_4,LRR_1,LRR_1,LRR_1,LRR_1"
"GeneID:208501","1810043H04Rik","RIKEN cDNA 1810043H04 gene","28.23","20.76","17.68","0.7353878852284804","extr","pero","1810043H04Rik","","","","","","","","","CHCH,UPF0203,UPF0203"
"GeneID:103742","1810046J19Rik","RIKEN cDNA 1810046J19 gene","81.54","55.77","57.0","0.6839587932303164","cyto","cyto","1810046J19Rik","","","","","","","","","Rdx"
"GeneID:67708","1810048J11Rik","RIKEN cDNA 1810048J11 gene","3.19","1.09","0.99","0.34169278996865204","plas","plas","1810048J11Rik","","","","","","","","","Pecanex_C,Pecanex_C"
"GeneID:66431","1810049H13Rik","RIKEN cDNA 1810049H13 gene","5.33","0.57","0.64","0.10694183864915571","mito","extr","1810049H13Rik","","","","","","","","","Oxidored-like"
"GeneID:72056","1810055G02Rik","RIKEN cDNA 1810055G02 gene","5.38","4.84","4.32","0.8996282527881041","extr","plas","1810055G02Rik","","","","","","","","","DUF3139"
"GeneID:72282","1810062G17Rik","RIKEN cDNA 1810062G17 gene","0.35","0.26","0.34","0.7428571428571429","extr","cyto","1810062G17Rik","","","","","","","","",""
"GeneID:67892","1810063B05Rik","RIKEN cDNA 1810063B05 gene","21.91","8.91","8.03","0.40666362391602007","extr","extr","1810063B05Rik","","","","","","","","","COX6B,CHCH,Pet191_N"
"GeneID:67509","1810063B07Rik","RIKEN cDNA 1810063B07 gene","12.12","6.14","6.06","0.5066006600660066","plas","plas","1810063B07Rik","","","","","","","","","SAYSvFN,HTH_Tnp_Tc5"
"GeneID:67490","1810074P20Rik","RIKEN cDNA 1810074P20 gene","13.17","5.66","5.79","0.4297646165527715","nucl","cyto","1810074P20Rik","","","","","","","","","DUF2042,Gam,Gam,CBFD_NFYB_HMF,CBFD_NFYB_HMF,CBFD_NFYB_HMF"
"GeneID:69816","2010001M09Rik","RIKEN cDNA 2010001M09 gene","0.08","0.11","0.06","1.375","extr","extr","2010001M09Rik","","","","","","","","","DUF3456"
"GeneID:112419","2010002M12Rik","RIKEN cDNA 2010002M12 gene","0.17","2.27","3.25","13.352941176470587","cyto","cyto","2010002M12Rik","","","","","","","","","TPR_1,TPR_1,TPR_1,TPR_1,TPR_1,TPR_1,TPR_1,TPR_1,TPR_2,TPR_2,TPR_2,TPR_2,TPR_2,TPR_2,TPR_2,TPR_2,TPR_4,TPR_4,TPR_4,TPR_4,Apc3,Apc3,Apc3,Apc3,Apc3,Apc3,DUF1740,DUF1740,DUF1740"
"GeneID:106878","2010002N04Rik","RIKEN cDNA 2010002N04 gene","43.36","64.7","63.31","1.492158671586716","extr","plas","2010002N04Rik","","","","","","","","","Renin_r"
"GeneID:69871","2010007H12Rik","RIKEN cDNA 2010007H12 gene","12.43","6.25","6.34","0.502815768302494","nucl","cyto","2010007H12Rik","","","","","","","","","DUF2360"
"GeneID:67017","2010011I20Rik","RIKEN cDNA 2010011I20 gene","7.1","5.25","4.55","0.7394366197183099","extr","plas","2010011I20Rik","","","","","","","","","DUF1279"
"GeneID:66439","2010012O05Rik","RIKEN cDNA 2010012O05 gene","12.66","8.04","8.55","0.6350710900473933","cyto_nucl","cyto","2010012O05Rik","","","","","","","","",""
"GeneID:66552","2010106G01Rik","RIKEN cDNA 2010106G01 gene","97.0","136.75","145.42","1.4097938144329898","plas","golg","2010106G01Rik","","","","","","","","","Peptidase_A22B,PA,Presenilin,Presenilin,Tmemb_9,Tmemb_9"
"GeneID:70257","2010107E04Rik","RIKEN cDNA 2010107E04 gene","233.36","186.35","202.5","0.7985515941035309","mito","mito","2010107E04Rik","","","","","","","","","Mit_proteolip"
"GeneID:75610","2010109A12Rik","RIKEN cDNA 2010109A12 gene","0.07","0.01","0.16","0.14285714285714285","extr","nucl","2010109A12Rik","","","","","","","","",""
"GeneID:67038","2010109I03Rik","RIKEN cDNA 2010109I03 gene","0.17","0.03","0.03","0.1764705882352941","extr","extr","2010109I03Rik","","","","","","","","","Toxin_1,UPAR_LY6"
"GeneID:72123","2010109K11Rik","RIKEN cDNA 2010109K11 gene","18.78","20.74","18.44","1.1043663471778487","nucl","nucl","2010109K11Rik","","","","","","","","",""
"GeneID:72061","2010111I01Rik","RIKEN cDNA 2010111I01 gene","22.31","17.26","17.55","0.7736441057821606","cyto","cyto","2010111I01Rik","","","","","","","","","Peptidase_M1,Peptidase_M1,Leuk-A4-hydro_C"
"GeneID:72097","2010300C02Rik","RIKEN cDNA 2010300C02 gene","0.11","0.26","0.2","2.3636363636363638","nucl","plas","2010300C02Rik","","","","","","","","",""
"GeneID:69893","2010305A19Rik","RIKEN cDNA 2010305A19 gene","7.98","3.77","3.56","0.4724310776942356","extr","cyto","2010305A19Rik","","","","","","","","","Sel1,Sel1,Sel1,Sel1,Sel1"
"GeneID:72080","2010317E24Rik","RIKEN cDNA 2010317E24 gene","0.46","0.08","0.09","0.17391304347826086","nucl","nucl","2010317E24Rik","","","","","","","","","Suppressor_APC,Suppressor_APC,Folliculin,IncA,IncA,Spc7,Spc7,APG6,APG6"
"GeneID:69882","2010321M09Rik","RIKEN cDNA 2010321M09 gene","14.29","11.43","10.82","0.7998600419874038","cyto","E.R.","2010321M09Rik","","","","","","","","",""
"GeneID:72275","2200002D01Rik","RIKEN cDNA 2200002D01 gene","0.61","1.2","0.9","1.9672131147540983","nucl","nucl","2200002D01Rik","","","","","","","","","SR-25,RNA_polI_A34,PPP4R2,YL1,RR_TM4-6,Herpes_DNAp_acc,Sox_N,DDHD"
"GeneID:74243","2210009G21Rik","RIKEN cDNA 2210009G21 gene","2.96","4.76","3.96","1.6081081081081081","nucl","nucl","2210009G21Rik","","","","","","","","",""
"GeneID:70134","2210011C24Rik","RIKEN cDNA 2210011C24 gene","2.12","0.64","0.59","0.3018867924528302","nucl","nucl","2210011C24Rik","","","","","","","","",""
"GeneID:66526","2210012G02Rik","RIKEN cDNA 2210012G02 gene","25.61","12.95","15.73","0.5056618508395158","nucl","mito","2210012G02Rik","","","","","","","","","Med26,TFIIS_M,TFIIS_M"
"GeneID:70153","2210016F16Rik","RIKEN cDNA 2210016F16 gene","34.49","22.35","21.01","0.6480139170774137","cyto","E.R.","2210016F16Rik","","","","","","","","","DUF2419"
"GeneID:72357","2210016L21Rik","RIKEN cDNA 2210016L21 gene","21.83","14.48","12.85","0.6633073751717821","nucl","nucl","2210016L21Rik","","","","","","","","",""
"GeneID:233545","2210018M11Rik","RIKEN cDNA 2210018M11 gene","6.88","3.8","3.28","0.5523255813953488","nucl","plas","2210018M11Rik","","","","","","","","","ENT"
"GeneID:66528","2210020M01Rik","RIKEN cDNA 2210020M01 gene","0.29","0.26","0.23","0.8965517241379312","plas","plas","2210020M01Rik","","","","","","","","","LSR,Prominin,Corona_S2"
"GeneID:72355","2210021J22Rik","RIKEN cDNA 2210021J22 gene","13.35","4.13","4.82","0.3093632958801498","extr","cyto","2210021J22Rik","","","","","","","","","C6_DPF"
"GeneID:381062","2210404J11Rik","RIKEN cDNA 2210404J11 gene","4.47","3.18","3.21","0.7114093959731544","plas","plas","2210404J11Rik","","","","","","","","",""
"GeneID:72273","2210404O07Rik","RIKEN cDNA 2210404O07 gene","11.31","6.81","7.94","0.6021220159151193","extr","plas","2210404O07Rik","","","","","","","","","DUF1510,Protocadherin,Conotoxin,Conotoxin,DUF3357,DUF3379,Zip,Herpes_gE,OAD_gamma,Fer4_5"
"GeneID:70081","2210404O09Rik","RIKEN cDNA 2210404O09 gene","1.92","0.71","0.73","0.3697916666666667","nucl","nucl","2210404O09Rik","","","","","","","","","zf-C2H2,zf-C2H2,zf-C2H2,zf-C2H2,zf-C2H2,zf-C2H2,zf-C2H2,zf-C2H2,zf-C2H2,KRAB,C1_1,C1_1,C1_1,C1_1,C1_1,C1_1,C1_1,C1_3,C1_3,C1_3,BHD_2,BHD_2,BHD_2,BHD_2,BolA,BolA,BolA,zf-met,zf-met,zf-met,zf-met,zf-met,zf-met,zf-met"
"GeneID:72371","2210408I21Rik","RIKEN cDNA 2210408I21 gene","0.71","0.65","0.67","0.915492957746479","cyto_nucl,cyto","nucl,plas","2210408I21Rik","","","","","","","","","Oscp1,Oscp1"
"GeneID:664968","2210411K11Rik","RIKEN cDNA 2210411K11 gene","2.96","1.24","1.42","0.4189189189189189","plas","extr","2210411K11Rik","","","","","","","","","DUF3040"
"GeneID:69478","2300009A05Rik","RIKEN cDNA 2300009A05 gene","13.02","5.81","5.37","0.44623655913978494","extr","extr","2300009A05Rik","","","","","","","","",""
"GeneID:71881","2310001A20Rik","RIKEN cDNA 2310001A20 gene","14.22","14.73","15.09","1.0358649789029535","plas","plas","2310001A20Rik","","","","","","","","","Str_synth,Str_synth,Str_synth,SGL,Arylesterase,Arylesterase,NHL,NHL,NHL"
"GeneID:76425","2310003C23Rik","RIKEN cDNA 2310003C23 gene","36.87","27.56","27.33","0.747491185245457","cyto","nucl","2310003C23Rik","","","","","","","","","RanBPM_CRA,LisH,FlaF"
"GeneID:67693","2310003F16Rik","RIKEN cDNA 2310003F16 gene","107.65","85.19","87.0","0.7913608917789131","nucl","cyto","2310003F16Rik","","","","","","","","",""
"GeneID:71885","2310003H01Rik","RIKEN cDNA 2310003H01 gene","7.72","3.52","3.28","0.45595854922279794","cyto","nucl","2310003H01Rik","","","","","","","","","FliT"
"GeneID:69487","2310003L22Rik","RIKEN cDNA 2310003L22 gene","5.75","3.99","4.57","0.6939130434782609","mito","extr","2310003L22Rik","","","","","","","","","Methyltransf_11,Methyltransf_12,Ubie_methyltran,DUF248,Methyltransf_18,MTS,MetW,DREV,Methyltransf_8,FtsJ,Methyltransf_7,Pox_MCEL,Pox_MCEL"
"GeneID:66358","2310004I24Rik","RIKEN cDNA 2310004I24 gene","11.86","7.09","7.43","0.5978077571669478","cyto_nucl","cyto","2310004I24Rik","","","","","","","","","Metallophos"
"GeneID:69535","2310004N24Rik","RIKEN cDNA 2310004N24 gene","55.22","35.69","37.08","0.6463237957261861","cyto","nucl","2310004N24Rik","","","","","","","","",""
"GeneID:224008","2310008H04Rik","RIKEN cDNA 2310008H04 gene","6.76","5.07","4.96","0.7500000000000001","nucl","nucl","2310008H04Rik","","","","","","","","",""
"GeneID:66356","2310008H09Rik","RIKEN cDNA 2310008H09 gene","32.12","13.44","13.21","0.41843088418430885","nucl","nucl","2310008H09Rik","","","","","","","","","Zip,Zip"
"GeneID:69549","2310009B15Rik","RIKEN cDNA 2310009B15 gene","4.91","3.08","2.93","0.6272912423625254","mito","nucl","2310009B15Rik","","","","","","","","",""
"GeneID:66374","2310011J03Rik","RIKEN cDNA 2310011J03 gene","54.41","36.04","36.0","0.6623782392942474","mito","cyto","2310011J03Rik","","","","","","","","",""
"GeneID:76448","2310014H01Rik","RIKEN cDNA 2310014H01 gene","64.26","83.13","82.6","1.2936507936507935","nucl","cyto","2310014H01Rik","","","","","","","","",""
"GeneID:381845","2310014L17Rik","RIKEN cDNA 2310014L17 gene","0.04","0.1","0.13","2.5","nucl","plas","2310014L17Rik","","","","","","","","","zf-C3HC4,zf-rbx1,FYVE,DUF1356,DUF1356"
"GeneID:69573","2310016C08Rik","RIKEN cDNA 2310016C08 gene","10.51","10.79","9.75","1.0266412940057088","mito,extr","plas","2310016C08Rik","","","","","","","","",""
"GeneID:66379","2310016M24Rik","RIKEN cDNA 2310016M24 gene","80.11","49.28","47.76","0.6151541630258395","extr","plas","2310016M24Rik","","","","","","","","",""
"GeneID:268721","2310021P13Rik","RIKEN cDNA 2310021P13 gene","23.11","18.25","16.12","0.789701427953267","plas","plas","2310021P13Rik","","","","","","","","","SWIM"
"GeneID:66367","2310022A10Rik","RIKEN cDNA 2310022A10 gene","49.1","11.16","10.81","0.22729124236252546","nucl","nucl","2310022A10Rik","","","","","","","","","SAM_2,SAM_2,SAM_1"
"GeneID:69551","2310022B05Rik","RIKEN cDNA 2310022B05 gene","7.32","4.77","4.09","0.651639344262295","mito","nucl","2310022B05Rik","","","","","","","","",""
"GeneID:71901","2310028H24Rik","RIKEN cDNA 2310028H24 gene","28.67","28.34","26.64","0.9884897104987791","cyto_nucl,cyto","nucl","2310028H24Rik","","","","","","","","","PQQ_N"
"GeneID:433771","2310028O11Rik","RIKEN cDNA 2310028O11 gene","15.95","10.86","11.79","0.6808777429467084","mito","plas","2310028O11Rik","","","","","","","","","DUF543"
